   1.2000000e+00   1.1696303e+02   1.2108813e+02
   1.2200000e+00   1.1854592e+02   1.2238755e+02
   1.2400000e+00   1.2012882e+02   1.2367945e+02
   1.2600000e+00   1.2171171e+02   1.2496399e+02
   1.2800000e+00   1.2329461e+02   1.2624132e+02
   1.3000000e+00   1.2487750e+02   1.2751161e+02
   1.3200000e+00   1.2646040e+02   1.2877499e+02
   1.3400000e+00   1.2804329e+02   1.3003160e+02
   1.3600000e+00   1.2962618e+02   1.3128159e+02
   1.3800000e+00   1.3120908e+02   1.3252509e+02
   1.4000000e+00   1.3279197e+02   1.3376221e+02
   1.4200000e+00   1.3437487e+02   1.3499310e+02
   1.4400000e+00   1.3595776e+02   1.3621785e+02
   1.4600000e+00   1.3754066e+02   1.3743660e+02
   1.4800000e+00   1.3912355e+02   1.3864944e+02
   1.5000000e+00   1.4070645e+02   1.3985650e+02
   1.5200000e+00   1.4228934e+02   1.4105786e+02
   1.5400000e+00   1.4387224e+02   1.4225364e+02
   1.5600000e+00   1.4545513e+02   1.4344393e+02
   1.5800000e+00   1.4703802e+02   1.4462882e+02
   1.6000000e+00   1.4862092e+02   1.4580842e+02
   1.6200000e+00   1.5020381e+02   1.4698280e+02
   1.6400000e+00   1.5178671e+02   1.4815206e+02
   1.6600000e+00   1.5336960e+02   1.4931628e+02
   1.6800000e+00   1.5495250e+02   1.5047554e+02
   1.7000000e+00   1.5653539e+02   1.5162992e+02
   1.7200000e+00   1.5811829e+02   1.5277950e+02
   1.7400000e+00   1.5970118e+02   1.5392435e+02
   1.7600000e+00   1.6128407e+02   1.5506455e+02
   1.7800000e+00   1.6286697e+02   1.5620018e+02
   1.8000000e+00   1.6444986e+02   1.5733129e+02
   1.8200000e+00   1.6603276e+02   1.5845795e+02
   1.8400000e+00   1.6761565e+02   1.5958024e+02
   1.8600000e+00   1.6919855e+02   1.6069822e+02
   1.8800000e+00   1.7078144e+02   1.6181195e+02
   1.9000000e+00   1.7236434e+02   1.6292148e+02
   1.9200000e+00   1.7394723e+02   1.6402689e+02
   1.9400000e+00   1.7553013e+02   1.6512823e+02
   1.9600000e+00   1.7711302e+02   1.6622555e+02
   1.9800000e+00   1.7869591e+02   1.6731891e+02
   2.0000000e+00   1.8027881e+02   1.6840837e+02
   2.0200000e+00   1.8186170e+02   1.6949397e+02
   2.0400000e+00   1.8344460e+02   1.7057577e+02
   2.0600000e+00   1.8502749e+02   1.7165383e+02
   2.0800000e+00   1.8661039e+02   1.7272818e+02
   2.1000000e+00   1.8819328e+02   1.7379888e+02
   2.1200000e+00   1.8977618e+02   1.7486597e+02
   2.1400000e+00   1.9135907e+02   1.7592950e+02
   2.1600000e+00   1.9294197e+02   1.7698952e+02
   2.1800000e+00   1.9452486e+02   1.7804606e+02
   2.2000000e+00   1.9610775e+02   1.7909918e+02
   2.2200000e+00   1.9769065e+02   1.8014891e+02
   2.2400000e+00   1.9927354e+02   1.8119530e+02
   2.2600000e+00   2.0085644e+02   1.8223838e+02
   2.2800000e+00   2.0243933e+02   1.8327820e+02
   2.3000000e+00   2.0402223e+02   1.8431479e+02
   2.3200000e+00   2.0560512e+02   1.8534819e+02
   2.3400000e+00   2.0718802e+02   1.8637844e+02
   2.3600000e+00   2.0877091e+02   1.8740558e+02
   2.3800000e+00   2.1035380e+02   1.8842964e+02
   2.4000000e+00   2.1193670e+02   1.8945066e+02
   2.4200000e+00   2.1351959e+02   1.9046866e+02
   2.4400000e+00   2.1510249e+02   1.9148369e+02
   2.4600000e+00   2.1668538e+02   1.9249578e+02
   2.4800000e+00   2.1826828e+02   1.9350495e+02
   2.5000000e+00   2.1985117e+02   1.9451125e+02
   2.5200000e+00   2.2143407e+02   1.9551470e+02
   2.5400000e+00   2.2301696e+02   1.9651533e+02
   2.5600000e+00   2.2459986e+02   1.9751317e+02
   2.5800000e+00   2.2618275e+02   1.9850826e+02
   2.6000000e+00   2.2776564e+02   1.9950062e+02
   2.6200000e+00   2.2934854e+02   2.0049028e+02
   2.6400000e+00   2.3093143e+02   2.0147726e+02
   2.6600000e+00   2.3251433e+02   2.0246160e+02
   2.6800000e+00   2.3409722e+02   2.0344333e+02
   2.7000000e+00   2.3568012e+02   2.0442246e+02
   2.7200000e+00   2.3726301e+02   2.0539902e+02
   2.7400000e+00   2.3884591e+02   2.0637304e+02
   2.7600000e+00   2.4042880e+02   2.0734455e+02
   2.7800000e+00   2.4201169e+02   2.0831357e+02
   2.8000000e+00   2.4359459e+02   2.0928012e+02
   2.8200000e+00   2.4517748e+02   2.1024423e+02
   2.8400000e+00   2.4676038e+02   2.1120592e+02
   2.8600000e+00   2.4834327e+02   2.1216522e+02
   2.8800000e+00   2.4992617e+02   2.1312214e+02
   2.9000000e+00   2.5150906e+02   2.1407671e+02
   2.9200000e+00   2.5309196e+02   2.1502895e+02
   2.9400000e+00   2.5467485e+02   2.1597888e+02
   2.9600000e+00   2.5625775e+02   2.1692652e+02
   2.9800000e+00   2.5784064e+02   2.1787191e+02
   3.0000000e+00   2.5942353e+02   2.1881504e+02
   3.0200000e+00   2.6100643e+02   2.1975595e+02
   3.0400000e+00   2.6258932e+02   2.2069466e+02
   3.0600000e+00   2.6417222e+02   2.2163118e+02
   3.0800000e+00   2.6575511e+02   2.2256554e+02
   3.1000000e+00   2.6733801e+02   2.2349774e+02
   3.1200000e+00   2.6892090e+02   2.2442782e+02
   3.1400000e+00   2.7050380e+02   2.2535580e+02
   3.1600000e+00   2.7208669e+02   2.2628168e+02
   3.1800000e+00   2.7366959e+02   2.2720548e+02
   3.2000000e+00   2.7525248e+02   2.2812723e+02
   3.2200000e+00   2.7683537e+02   2.2904694e+02
   3.2400000e+00   2.7841827e+02   2.2996463e+02
   3.2600000e+00   2.8000116e+02   2.3088032e+02
   3.2800000e+00   2.8158406e+02   2.3179402e+02
   3.3000000e+00   2.8316695e+02   2.3270574e+02
   3.3200000e+00   2.8474985e+02   2.3361552e+02
   3.3400000e+00   2.8633274e+02   2.3452335e+02
   3.3600000e+00   2.8791564e+02   2.3542926e+02
   3.3800000e+00   2.8949853e+02   2.3633326e+02
   3.4000000e+00   2.9108142e+02   2.3723536e+02
   3.4200000e+00   2.9266432e+02   2.3813559e+02
   3.4400000e+00   2.9424721e+02   2.3903396e+02
   3.4600000e+00   2.9583011e+02   2.3993048e+02
   3.4800000e+00   2.9741300e+02   2.4082516e+02
   3.5000000e+00   2.9899590e+02   2.4171803e+02
